tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,match_winner
2022-806,Toronto,Hard,64,P,20220808,239,213525,,,Jil Teichmann,L,170.0,SUI,25.0,200748,,WC,Venus Williams,R,185.0,USA,42.1,6-2 6-3,3,R64,75.0,0.0,8.0,53.0,32.0,24.0,8.0,8.0,3.0,5.0,5.0,7.0,58.0,32.0,20.0,5.0,9.0,4.0,10.0,21.0,1997.0,1556.0,2.0,0
2022-609,Indian Wells,Hard,96,P,20220307,291,216347,3,,Iga Swiatek,R,176.0,POL,20.7,201493,15,,Angelique Kerber,L,173.0,GER,34.1,4-6 6-2 6-3,3,R16,128.0,4.0,5.0,92.0,61.0,37.0,15.0,14.0,9.0,15.0,1.0,7.0,81.0,48.0,23.0,13.0,13.0,4.0,12.0,4.0,4776.0,16.0,2232.0,0
2023-2014,Adelaide 2,Hard,32,P,20230109,281,203389,10,,Danielle Collins,R,178.0,USA,29.0,201662,,Q,Karolina Pliskova,R,184.0,CZE,30.8,6-2 6-4,3,R32,76.0,7.0,3.0,56.0,34.0,24.0,11.0,9.0,2.0,4.0,6.0,2.0,63.0,42.0,26.0,4.0,9.0,3.0,8.0,14.0,2288.0,31.0,1426.0,0
2024-1023,Guangzhou,Hard,32,I,20241021,300,215337,,,Olga Danilovic,L,,SRB,23.7,214452,,Q,Caroline Dolehide,R,178.0,USA,26.1,6-3 6-1,3,F,75.0,0.0,2.0,52.0,35.0,25.0,9.0,8.0,2.0,3.0,3.0,0.0,59.0,48.0,25.0,2.0,8.0,4.0,9.0,86.0,805.0,101.0,712.0,0
2023-822,s Hertogenbosch,Grass,32,I,20230612,297,206368,1,,Veronika Kudermetova,R,175.0,RUS,26.1,232447,,WC,Celine Naef,R,,SUI,17.9,6-3 6-2,3,QF,75.0,5.0,2.0,49.0,30.0,24.0,11.0,9.0,2.0,3.0,0.0,7.0,55.0,30.0,19.0,10.0,8.0,4.0,8.0,14.0,2520.0,202.0,355.0,0
2022-804,Charleston,Clay,64,P,20220404,288,206420,,,Ekaterina Alexandrova,R,175.0,RUS,27.3,201662,3,,Karolina Pliskova,R,184.0,CZE,30.0,6-3 6-1,3,R16,62.0,6.0,1.0,46.0,26.0,23.0,12.0,8.0,0.0,0.0,4.0,2.0,61.0,49.0,25.0,5.0,8.0,4.0,8.0,54.0,1081.0,7.0,4197.0,0
2024-718,Dubai,Hard,64,P,20240219,250,211148,,,Jasmine Paolini,R,160.0,ITA,28.1,206242,11,,Beatriz Haddad Maia,L,185.0,BRA,27.7,4-6 6-4 6-0,3,R64,118.0,1.0,3.0,78.0,60.0,43.0,8.0,13.0,4.0,6.0,0.0,2.0,69.0,57.0,35.0,6.0,13.0,1.0,6.0,26.0,1735.0,14.0,2870.0,0
2024-2082,Austin,Hard,32,I,20240226,270,201585,2,,Sloane Stephens,R,170.0,USA,30.9,206124,,Q,Tereza Martincova,R,178.0,CZE,29.3,6-4 6-0,3,R32,89.0,1.0,0.0,68.0,48.0,31.0,13.0,8.0,7.0,7.0,1.0,5.0,62.0,46.0,24.0,6.0,8.0,6.0,10.0,40.0,1327.0,155.0,485.0,0
2022-1094,Lausanne,Clay,32,I,20220711,293,215899,,WC,Simona Waltert,R,,SUI,21.5,213710,,Q,Cristina Bucsa,R,,ESP,24.5,6-1 5-7 6-4,3,R16,126.0,0.0,9.0,94.0,68.0,39.0,10.0,15.0,6.0,13.0,2.0,12.0,100.0,56.0,31.0,14.0,14.0,15.0,24.0,154.0,414.0,126.0,501.0,0
2023-580,Australian Open,Hard,128,G,20230116,184,202663,,,Magda Linette,R,171.0,POL,30.9,204426,16,,Anett Kontaveit,R,174.0,EST,27.0,3-6 6-3 6-4,3,R64,112.0,7.0,2.0,92.0,65.0,43.0,13.0,14.0,4.0,8.0,2.0,4.0,75.0,52.0,33.0,11.0,14.0,1.0,6.0,45.0,1060.0,19.0,1909.0,0
2022-2042,Hamburg,Clay,32,I,20220718,300,211095,,,Bernarda Pera,L,175.0,USA,27.6,204426,1,,Anett Kontaveit,R,174.0,EST,26.5,6-2 6-4,3,F,74.0,0.0,1.0,56.0,41.0,29.0,9.0,9.0,3.0,4.0,4.0,1.0,48.0,33.0,20.0,7.0,9.0,2.0,6.0,81.0,758.0,2.0,4326.0,0
2023-1024,Seoul,Hard,32,I,20231009,293,202468,1,,Jessica Pegula,R,170.0,USA,29.6,221909,,,Ashlyn Krueger,R,185.0,USA,19.4,6-3 6-1,3,R16,62.0,0.0,3.0,49.0,28.0,22.0,11.0,8.0,4.0,5.0,1.0,4.0,55.0,32.0,16.0,8.0,8.0,5.0,10.0,4.0,5955.0,80.0,851.0,0
2023-560,Us Open,Hard,128,G,20230828,174,202684,,,Lin Zhu,R,173.0,CHN,29.5,201458,18,,Victoria Azarenka,R,180.0,BLR,34.0,6-3 6-3,3,R64,91.0,2.0,1.0,59.0,41.0,29.0,12.0,9.0,3.0,3.0,4.0,7.0,69.0,45.0,30.0,9.0,9.0,9.0,12.0,44.0,1168.0,18.0,2235.0,0
2024-2082,Austin,Hard,32,I,20240226,282,220348,5,,Diane Parry,R,170.0,FRA,21.4,211316,,Q,Jessika Ponchet,R,,FRA,27.4,6-3 7-6(4),3,R32,90.0,11.0,2.0,62.0,36.0,34.0,16.0,11.0,2.0,2.0,4.0,1.0,64.0,38.0,32.0,13.0,10.0,1.0,2.0,62.0,1073.0,146.0,521.0,0
2024-1020,Beijing,Hard,128,PM,20240925,292,259799,17,,Mirra Andreeva,R,,RUS,17.4,202663,31,,Magda Linette,R,171.0,POL,32.6,6-1 6-3,3,R16,73.0,1.0,3.0,50.0,27.0,15.0,14.0,8.0,5.0,8.0,2.0,0.0,53.0,40.0,15.0,5.0,8.0,4.0,11.0,22.0,2153.0,45.0,1191.0,0
2024-709,Rome,Clay,128,PM,20240506,180,201506,,WC,Sara Errani,R,164.0,ITA,37.0,216153,,,Amanda Anisimova,R,180.0,USA,22.6,4-6 6-2 6-1,3,R128,111.0,0.0,0.0,79.0,59.0,35.0,11.0,12.0,3.0,7.0,7.0,9.0,84.0,48.0,23.0,12.0,13.0,10.0,18.0,93.0,777.0,237.0,312.0,0
2022-2030,Adelaide 2,Hard,32,I,20220110,283,201590,,,Alison Riske Amritraj,R,173.0,USA,31.5,202663,,,Magda Linette,R,171.0,POL,29.9,6-4 6-4,3,R32,96.0,3.0,4.0,108.0,75.0,49.0,18.0,17.0,7.0,10.0,8.0,3.0,108.0,76.0,51.0,15.0,17.0,9.0,13.0,57.0,1121.0,55.0,1142.0,0
2022-806,Toronto,Hard,64,P,20220808,241,201594,15,,Simona Halep,R,168.0,ROU,30.8,202499,,LL,Donna Vekic,R,179.0,CRO,26.1,6-0 6-2,3,R64,61.0,4.0,4.0,39.0,23.0,20.0,10.0,7.0,0.0,0.0,0.0,4.0,51.0,29.0,15.0,5.0,7.0,9.0,14.0,15.0,2415.0,82.0,755.0,0
2024-540,Wimbledon,Grass,128,G,20240701,142,211651,,,Paula Badosa,R,180.0,ESP,26.6,214096,,,Karolina Muchova,R,178.0,CZE,27.8,6-3 6-2,3,R128,81.0,2.0,7.0,75.0,38.0,28.0,22.0,9.0,6.0,6.0,1.0,0.0,46.0,30.0,20.0,6.0,8.0,1.0,4.0,93.0,770.0,34.0,1618.0,0
2022-540,Wimbledon,Grass,128,G,20220627,120,211684,,,Magdalena Frech,R,171.0,POL,24.5,202429,21,,Camila Giorgi,R,168.0,ITA,30.4,7-6(4) 6-1,3,R128,106.0,4.0,3.0,84.0,49.0,34.0,18.0,11.0,7.0,9.0,3.0,5.0,74.0,42.0,23.0,14.0,9.0,4.0,8.0,92.0,746.0,27.0,1787.0,0
2024-580,Australian Open,Hard,128,G,20240115,100,216347,1,,Iga Swiatek,R,176.0,POL,22.6,213550,,,Sofia Kenin,R,170.0,USA,25.1,7-6(2) 6-2,3,R128,111.0,5.0,0.0,71.0,49.0,32.0,14.0,10.0,3.0,5.0,2.0,3.0,72.0,47.0,30.0,8.0,10.0,5.0,9.0,1.0,9880.0,41.0,1225.0,0
2023-2037,Warsaw,Hard,32,I,20230724,290,201518,,,Yanina Wickmayer,R,182.0,BEL,33.7,206124,,,Tereza Martincova,R,178.0,CZE,28.7,6-2 6-2,3,R16,78.0,6.0,3.0,69.0,38.0,29.0,13.0,8.0,8.0,9.0,2.0,5.0,47.0,31.0,18.0,2.0,8.0,2.0,7.0,109.0,656.0,107.0,656.0,0
2023-2037,Warsaw,Hard,32,I,20230724,270,214096,2,,Karolina Muchova,R,178.0,CZE,26.9,205925,,,Aliaksandra Sasnovich,R,174.0,BLR,29.3,4-6 7-6(0) 6-3,3,R32,152.0,7.0,6.0,101.0,58.0,37.0,24.0,16.0,8.0,13.0,4.0,3.0,92.0,64.0,39.0,13.0,15.0,5.0,10.0,18.0,2304.0,75.0,849.0,0
2022-560,Us Open,Hard,128,G,20220829,199,202468,8,,Jessica Pegula,R,170.0,USA,28.5,206294,,,Yue Yuan,R,184.0,CHN,23.9,6-2 6-7(6) 6-0,3,R32,123.0,4.0,0.0,63.0,40.0,36.0,17.0,14.0,0.0,1.0,2.0,0.0,93.0,54.0,32.0,17.0,13.0,3.0,9.0,8.0,3201.0,142.0,444.0,0
2022-718,Dubai,Hard,32,P,20220214,273,214954,,Q,Marketa Vondrousova,L,173.0,CZE,22.6,203389,9,,Danielle Collins,R,178.0,USA,28.1,2-6 3-0,3,R32,60.0,1.0,4.0,39.0,18.0,12.0,6.0,5.0,1.0,4.0,1.0,4.0,46.0,18.0,12.0,12.0,6.0,3.0,6.0,38.0,1337.0,11.0,2971.0,0
2024-528,Linz,Hard,32,P,20240129,293,211533,1,,Jelena Ostapenko,R,177.0,LAT,26.6,220704,,Q,Clara Tauson,R,182.0,DEN,21.1,3-6 6-4 7-6(7),3,R16,141.0,6.0,9.0,94.0,60.0,38.0,12.0,16.0,3.0,11.0,12.0,7.0,105.0,61.0,42.0,14.0,15.0,4.0,11.0,12.0,3028.0,91.0,818.0,0
2024-1005,Rabat,Clay,32,I,20240520,298,220548,,,Peyton Stearns,R,,USA,22.6,202600,,,Viktoriya Tomova,R,170.0,BUL,29.2,6-7(6) 7-5 7-6(4),3,SF,195.0,2.0,3.0,131.0,94.0,57.0,18.0,18.0,5.0,12.0,1.0,6.0,134.0,85.0,48.0,22.0,18.0,4.0,12.0,81.0,850.0,84.0,846.0,0
2024-1074,Hong Kong,Hard,32,I,20241028,296,206294,6,,Yue Yuan,R,184.0,CHN,26.0,213550,,,Sofia Kenin,R,170.0,USA,25.9,6-3 6-3,3,QF,80.0,8.0,0.0,53.0,30.0,26.0,13.0,9.0,4.0,4.0,1.0,4.0,63.0,43.0,29.0,9.0,9.0,6.0,9.0,45.0,1149.0,88.0,804.0,0
2023-718,Dubai,Hard,64,P,20230220,240,222258,,WC,Linda Fruhvirtova,R,,CZE,17.8,203389,,,Danielle Collins,R,178.0,USA,29.1,6-3 6-4,3,R64,77.0,6.0,0.0,52.0,39.0,26.0,8.0,9.0,2.0,4.0,1.0,3.0,65.0,44.0,25.0,8.0,10.0,5.0,10.0,52.0,1007.0,40.0,1273.0,0
2022-804,Charleston,Clay,64,P,20220404,285,214544,1,,Aryna Sabalenka,R,182.0,BLR,23.9,201590,,,Alison Riske Amritraj,R,173.0,USA,31.7,7-6(3) 6-4,3,R32,109.0,7.0,8.0,82.0,48.0,36.0,14.0,11.0,7.0,9.0,1.0,3.0,75.0,49.0,28.0,12.0,11.0,1.0,4.0,5.0,4657.0,43.0,1201.0,0
2022-2020,Istanbul,Clay,32,I,20220418,299,215713,,Q,Anastasia Potapova,R,175.0,RUS,21.0,201709,,,Yulia Putintseva,R,163.0,KAZ,27.2,2-6 6-2 6-2,3,SF,117.0,1.0,2.0,72.0,50.0,31.0,12.0,12.0,0.0,4.0,0.0,3.0,94.0,63.0,31.0,14.0,12.0,12.0,18.0,122.0,538.0,51.0,1121.0,0
2024-710,Eastbourne,Grass,32,P,20240624,290,214096,,,Karolina Muchova,R,178.0,CZE,27.8,202663,,Q,Magda Linette,R,171.0,POL,32.3,6-4 6-1,3,R16,105.0,4.0,2.0,70.0,39.0,29.0,16.0,8.0,7.0,7.0,5.0,1.0,81.0,51.0,31.0,11.0,9.0,9.0,13.0,35.0,1510.0,46.0,1216.0,0
2023-806,Montreal,Hard,64,P,20230807,291,202468,4,,Jessica Pegula,R,170.0,USA,29.4,211148,,,Jasmine Paolini,R,160.0,ITA,27.5,6-4 6-0,3,R16,69.0,6.0,1.0,46.0,30.0,23.0,9.0,8.0,4.0,5.0,2.0,3.0,64.0,41.0,22.0,9.0,8.0,6.0,11.0,4.0,5395.0,50.0,1070.0,0
2022-1086,St. Petersburg,Hard,32,P,20220207,271,201514,,,Sorana Cirstea,R,176.0,ROU,31.8,214954,,,Marketa Vondrousova,L,173.0,CZE,22.6,7-5 3-6 6-4,3,R32,146.0,2.0,1.0,123.0,87.0,50.0,18.0,16.0,15.0,21.0,3.0,9.0,99.0,53.0,35.0,19.0,15.0,13.0,19.0,31.0,1612.0,38.0,1337.0,0
2022-2017,Bad Homburg,Grass,32,I,20220620,275,214459,,,Lucia Bronzetti,R,,ITA,23.5,215219,,,Kaja Juvan,R,170.0,SLO,21.5,4-6 7-5 2-0 RET,3,R32,122.0,3.0,4.0,74.0,44.0,25.0,16.0,12.0,4.0,9.0,2.0,2.0,87.0,51.0,28.0,17.0,12.0,4.0,10.0,72.0,885.0,60.0,1040.0,0
2024-1017,Cincinnati,Hard,64,PM,20240812,260,202494,,,Elina Svitolina,R,174.0,UKR,29.9,206374,,Q,Yafan Wang,R,170.0,CHN,30.2,5-7 6-3 6-2,3,R64,131.0,9.0,5.0,96.0,47.0,34.0,29.0,15.0,6.0,8.0,3.0,3.0,75.0,43.0,33.0,14.0,14.0,1.0,5.0,30.0,1714.0,62.0,997.0,0
2023-804,Charleston,Clay,64,P,20230403,260,214684,,Q,Katherine Sebov,R,173.0,CAN,24.2,201616,,,Lauren Davis,R,157.0,USA,29.4,4-6 6-1 6-2,3,R64,129.0,1.0,1.0,72.0,56.0,33.0,10.0,13.0,2.0,5.0,0.0,11.0,86.0,38.0,18.0,24.0,12.0,3.0,9.0,148.0,441.0,57.0,984.0,0
2024-1051,Stuttgart,Clay,32,P,20240415,289,216146,,,Marta Kostyuk,R,175.0,UKR,21.7,221012,5,,Qinwen Zheng,R,,CHN,21.5,6-2 4-6 7-5,3,R16,160.0,3.0,8.0,100.0,63.0,45.0,17.0,15.0,4.0,6.0,6.0,7.0,112.0,54.0,39.0,26.0,15.0,10.0,14.0,27.0,1911.0,7.0,3995.0,0
2024-808,Riyadh Finals,Hard,8,F,20241104,297,211148,4,,Jasmine Paolini,R,160.0,ITA,28.8,214981,5,,Elena Rybakina,R,184.0,KAZ,25.3,7-6(5) 6-4,3,RR,104.0,2.0,2.0,86.0,50.0,35.0,20.0,11.0,4.0,5.0,8.0,1.0,70.0,35.0,24.0,20.0,11.0,3.0,5.0,4.0,5144.0,5.0,4971.0,0
2024-1017,Cincinnati,Hard,64,PM,20240812,253,214096,,,Karolina Muchova,R,178.0,CZE,27.9,215035,,,Dayana Yastremska,R,175.0,UKR,24.2,7-6(6) 6-2,3,R64,116.0,6.0,5.0,77.0,41.0,28.0,14.0,10.0,4.0,8.0,2.0,12.0,79.0,41.0,22.0,14.0,10.0,10.0,16.0,35.0,1646.0,34.0,1673.0,0
2022-1017,Cincinnati,Hard,64,P,20220815,265,213631,,Q,Marie Bouzkova,R,180.0,CZE,24.0,221103,11,,Coco Gauff,R,175.0,USA,18.4,7-5 1-0 RET,3,R64,70.0,1.0,1.0,40.0,26.0,19.0,6.0,6.0,2.0,4.0,0.0,4.0,44.0,32.0,16.0,4.0,7.0,3.0,7.0,46.0,1182.0,12.0,2746.0,0
2023-520,Roland Garros,Clay,128,G,20230529,186,210722,28,,Elise Mertens,R,179.0,BEL,27.5,215785,,LL,Camila Osorio,R,162.0,COL,21.4,6-3 7-6(3),3,R64,124.0,2.0,6.0,83.0,39.0,24.0,20.0,10.0,9.0,14.0,0.0,8.0,64.0,38.0,20.0,8.0,11.0,5.0,12.0,28.0,1439.0,86.0,739.0,0
2024-1020,Beijing,Hard,128,PM,20240925,258,214082,9,,Daria Kasatkina,R,170.0,RUS,27.3,213544,,LL,Jana Fett,R,168.0,CRO,27.8,6-1 6-2,3,R64,74.0,2.0,4.0,46.0,27.0,18.0,8.0,7.0,4.0,6.0,0.0,7.0,56.0,34.0,15.0,7.0,8.0,4.0,11.0,11.0,3020.0,118.0,615.0,0
2024-528,Linz,Hard,32,P,20240129,290,201499,,,Anastasia Pavlyuchenkova,R,177.0,RUS,32.5,211107,,,Katie Boulter,R,180.0,GBR,27.4,7-6(2) 6-4,3,R16,97.0,8.0,2.0,70.0,49.0,40.0,13.0,11.0,2.0,2.0,3.0,3.0,62.0,37.0,33.0,9.0,11.0,0.0,1.0,42.0,1238.0,53.0,1159.0,0
2022-2044,Portoroz,Hard,32,I,20220912,279,215219,,,Kaja Juvan,R,170.0,SLO,21.7,201427,6,,Alize Cornet,R,173.0,FRA,32.6,7-6(5) 6-3,3,R32,110.0,1.0,3.0,80.0,56.0,34.0,9.0,11.0,3.0,6.0,0.0,3.0,61.0,27.0,14.0,16.0,10.0,1.0,5.0,72.0,823.0,35.0,1380.0,0
2024-1038,Madrid,Clay,128,PM,20240422,268,201514,27,,Sorana Cirstea,R,176.0,ROU,34.0,223253,,WC,Alexandra Eala,L,173.0,PHI,18.9,6-3 6-7(6) 6-4,3,R64,137.0,1.0,3.0,95.0,57.0,33.0,17.0,16.0,2.0,8.0,0.0,5.0,90.0,56.0,30.0,13.0,15.0,6.0,14.0,30.0,1748.0,170.0,440.0,0
2023-1096,Hua Hin,Hard,32,I,20230130,297,215370,1,,Bianca Andreescu,R,170.0,CAN,22.6,216146,5,,Marta Kostyuk,R,175.0,UKR,20.5,6-0 7-6(3),3,QF,88.0,1.0,3.0,55.0,35.0,24.0,10.0,9.0,1.0,3.0,1.0,4.0,64.0,38.0,20.0,9.0,9.0,6.0,11.0,42.0,1191.0,60.0,915.0,0
2022-2059,Melbourne 2,Hard,32,I,20220103,289,215872,,Q,Kamilla Rakhimova,R,,RUS,20.3,204427,4,,Sara Sorribes Tormo,R,176.0,ESP,25.2,7-6(3) 6-4,3,R16,145.0,1.0,0.0,68.0,42.0,30.0,13.0,11.0,1.0,4.0,3.0,6.0,94.0,69.0,37.0,13.0,11.0,10.0,14.0,120.0,626.0,36.0,1645.0,0
2023-1003,Doha,Hard,32,P,20230213,294,202468,2,,Jessica Pegula,R,170.0,USA,28.9,206242,,,Beatriz Haddad Maia,L,185.0,BRA,26.7,6-3 6-2,3,QF,85.0,2.0,1.0,62.0,34.0,22.0,18.0,9.0,2.0,3.0,0.0,2.0,52.0,33.0,17.0,10.0,8.0,4.0,8.0,4.0,5000.0,12.0,2285.0,0
2023-1050,Hobart,Hard,32,I,20230109,295,220714,,,Elisabetta Cocciaretto,R,,ITA,21.9,211095,6,,Bernarda Pera,L,175.0,USA,28.1,5-7 7-6(8) 6-4,3,QF,167.0,0.0,4.0,112.0,72.0,41.0,25.0,17.0,5.0,9.0,4.0,7.0,133.0,88.0,57.0,20.0,17.0,18.0,22.0,67.0,850.0,44.0,1086.0,0
2023-520,Roland Garros,Clay,128,G,20230529,148,201614,5,,Caroline Garcia,R,177.0,FRA,29.6,216016,,,Xiyu Wang,L,,CHN,22.1,7-6(4) 4-6 6-4,3,R128,158.0,6.0,6.0,99.0,56.0,41.0,28.0,16.0,2.0,4.0,5.0,9.0,119.0,81.0,54.0,21.0,16.0,5.0,7.0,5.0,5025.0,64.0,909.0,0
2022-2017,Bad Homburg,Grass,32,I,20220620,293,214082,1,,Daria Kasatkina,R,170.0,RUS,25.1,215898,,WC,Jule Niemeier,R,178.0,GER,22.8,6-1 3-6 6-1,3,R16,103.0,3.0,3.0,90.0,59.0,38.0,15.0,12.0,13.0,16.0,5.0,4.0,70.0,36.0,23.0,11.0,11.0,8.0,14.0,13.0,2685.0,97.0,697.0,0
2022-703,San Jose,Hard,32,P,20220801,276,203501,,Q,Taylor Townsend,L,170.0,USA,26.2,204411,,Q,Storm Hunter,L,166.0,AUS,27.9,6-1 6-4,3,R32,70.0,7.0,1.0,52.0,35.0,27.0,11.0,9.0,1.0,1.0,1.0,5.0,43.0,26.0,17.0,6.0,8.0,2.0,5.0,316.0,190.0,279.0,225.0,0
2023-2042,Hamburg,Clay,32,I,20230723,294,201551,7,,Arantxa Rus,L,180.0,NED,32.6,220332,,,Eva Lys,R,165.0,GER,21.5,6-2 6-2,3,QF,76.0,3.0,4.0,50.0,24.0,17.0,16.0,8.0,4.0,5.0,1.0,4.0,47.0,34.0,17.0,4.0,8.0,1.0,6.0,60.0,931.0,167.0,436.0,0
2024-1075,Wuhan,Hard,64,PM,20241007,265,206242,9,,Beatriz Haddad Maia,L,185.0,BRA,28.3,201619,,,Madison Keys,R,178.0,USA,29.6,7-6(7) 6-2,3,R64,128.0,1.0,5.0,93.0,62.0,42.0,13.0,10.0,9.0,12.0,3.0,2.0,67.0,46.0,25.0,9.0,10.0,3.0,8.0,12.0,3036.0,20.0,2196.0,0
2023-2017,Bad Homburg,Grass,32,I,20230626,296,214459,,,Lucia Bronzetti,R,,ITA,24.5,219875,8,,Varvara Gracheva,R,,FRA,22.8,6-4 6-3,3,QF,76.0,4.0,0.0,46.0,27.0,22.0,14.0,9.0,0.0,0.0,2.0,2.0,67.0,40.0,29.0,10.0,10.0,6.0,9.0,65.0,880.0,43.0,1087.0,0
2024-1024,Seoul,Hard,32,P,20240916,290,216146,5,,Marta Kostyuk,R,175.0,UKR,22.2,201586,,Q,Heather Watson,R,170.0,GBR,32.3,6-2 6-2,3,R16,75.0,9.0,2.0,44.0,22.0,19.0,11.0,8.0,0.0,1.0,1.0,4.0,56.0,22.0,11.0,14.0,8.0,3.0,8.0,18.0,2445.0,183.0,390.0,0
2022-2073,Tallinn,Hard,32,I,20220926,285,204426,1,,Anett Kontaveit,R,174.0,EST,26.7,216016,,,Xiyu Wang,L,,CHN,21.4,3-6 6-2 7-5,3,R32,137.0,4.0,3.0,104.0,67.0,46.0,15.0,15.0,10.0,15.0,4.0,4.0,76.0,51.0,34.0,7.0,14.0,3.0,9.0,4.0,3860.0,58.0,958.0,0
2024-1020,Beijing,Hard,128,PM,20240925,277,214939,10,,Anna Kalinskaya,R,175.0,RUS,25.8,220548,,,Peyton Stearns,R,,USA,22.9,3-6 6-3 3-1 RET,3,R32,103.0,9.0,5.0,66.0,44.0,31.0,8.0,11.0,6.0,10.0,0.0,2.0,70.0,53.0,31.0,5.0,12.0,1.0,6.0,14.0,2725.0,46.0,1173.0,0
2022-1045,Washington,Hard,32,I,20220801,276,216016,,LL,Xiyu Wang,L,,CHN,21.3,213583,,,Tatjana Maria,R,172.0,GER,34.9,6-2 7-5,3,R32,86.0,5.0,5.0,65.0,42.0,33.0,9.0,10.0,7.0,8.0,4.0,2.0,63.0,29.0,19.0,15.0,10.0,3.0,7.0,95.0,681.0,101.0,654.0,0
2022-520,Roland Garros,Clay,128,G,20220523,193,213525,23,,Jil Teichmann,L,170.0,SUI,24.8,215337,,,Olga Danilovic,L,,SRB,21.3,6-4 6-1,3,R64,,1.0,5.0,53.0,31.0,21.0,12.0,9.0,4.0,7.0,2.0,9.0,59.0,39.0,19.0,6.0,8.0,3.0,9.0,24.0,1783.0,172.0,377.0,0
2024-902,Miami,Hard,128,PM,20240318,280,201514,19,,Sorana Cirstea,R,176.0,ROU,33.9,214082,10,,Daria Kasatkina,R,170.0,RUS,26.8,7-5 6-2,3,R32,88.0,2.0,1.0,55.0,33.0,20.0,15.0,10.0,1.0,3.0,1.0,3.0,59.0,42.0,22.0,8.0,10.0,4.0,9.0,24.0,2018.0,11.0,3118.0,0
2024-2050,Cluj-Napoca,Hard,32,I,20240205,299,202536,8,,Ana Bogdan,R,171.0,ROU,31.1,211713,,,Jaqueline Cristian,R,180.0,ROU,25.6,6-3 3-6 6-4,3,SF,173.0,6.0,0.0,92.0,58.0,38.0,18.0,14.0,8.0,11.0,5.0,4.0,94.0,50.0,38.0,20.0,14.0,9.0,13.0,65.0,1016.0,81.0,891.0,0
2024-540,Wimbledon,Grass,128,G,20240701,183,206289,9,,Maria Sakkari,R,172.0,GRE,28.9,201551,,,Arantxa Rus,L,180.0,NED,33.5,7-5 6-3,3,R64,89.0,5.0,2.0,66.0,36.0,30.0,18.0,11.0,2.0,2.0,5.0,3.0,57.0,41.0,29.0,6.0,10.0,1.0,3.0,9.0,3805.0,56.0,1054.0,0
2022-2037,Warsaw,Clay,32,I,20220725,283,220714,,,Elisabetta Cocciaretto,R,,ITA,21.4,221243,,WC,Martyna Kubka,R,,POL,21.2,6-2 6-3,3,R32,83.0,2.0,0.0,53.0,41.0,31.0,5.0,9.0,0.0,1.0,3.0,3.0,66.0,45.0,21.0,12.0,8.0,6.0,10.0,105.0,622.0,472.0,101.0,0
2024-1024,Seoul,Hard,32,P,20240916,271,206368,,,Veronika Kudermetova,R,175.0,RUS,27.3,201533,,,Shuai Zhang,R,177.0,CHN,35.6,6-4 6-3,3,R32,86.0,2.0,1.0,56.0,27.0,15.0,21.0,9.0,4.0,6.0,4.0,4.0,64.0,36.0,20.0,13.0,10.0,2.0,7.0,44.0,1308.0,601.0,70.0,0
2022-560,Us Open,Hard,128,G,20220829,107,221012,,,Qinwen Zheng,R,,CHN,19.8,211533,16,,Jelena Ostapenko,R,177.0,LAT,25.2,6-3 3-6 6-4,3,R128,120.0,21.0,5.0,77.0,48.0,34.0,11.0,14.0,5.0,10.0,4.0,4.0,88.0,51.0,33.0,15.0,16.0,4.0,10.0,39.0,1268.0,16.0,2316.0,0
2023-540,Wimbledon,Grass,128,G,20230703,135,211843,26,,Anhelina Kalinina,R,179.0,UKR,26.3,222601,,Q,Jessica Bouzas Maneiro,R,,ESP,20.7,6-4 6-3,3,R128,87.0,2.0,1.0,52.0,30.0,22.0,9.0,9.0,0.0,2.0,2.0,4.0,71.0,47.0,28.0,9.0,10.0,4.0,9.0,26.0,1527.0,167.0,410.0,0
2024-1049,Auckland,Hard,32,I,20240101,284,259104,,Q,Brenda Fruhvirtova,R,,CZE,16.7,215020,,,Anna Blinkova,R,179.0,RUS,25.3,7-5 6-4,3,R32,98.0,1.0,6.0,64.0,44.0,30.0,8.0,11.0,2.0,5.0,2.0,4.0,75.0,54.0,30.0,9.0,11.0,7.0,12.0,117.0,657.0,48.0,1170.0,0
2022-1082,Prague,Hard,32,I,20220725,270,206252,2,,Barbora Krejcikova,R,178.0,CZE,26.6,215020,,,Anna Blinkova,R,179.0,RUS,23.8,6-3 6-1,3,R32,77.0,4.0,6.0,58.0,38.0,25.0,10.0,8.0,2.0,4.0,3.0,5.0,49.0,29.0,13.0,6.0,8.0,0.0,6.0,18.0,2134.0,142.0,434.0,0
